Customer Id,Gender,Age,City,Signup Date,Order Id,Order Date,Restaurant Name,Dish Name,Category,Quantity,Price,Payment Method,Order Frequency,Last Order Date,Loyalty Points,Churned,Rating,Rating Date,Delivery Status
C4812,Male,Adult,Karachi,"January 21, 2024",O8812,"November 9, 2023",Burger King,Burger,Italian,4,"$1,432.29",Cash,34,"November 10, 2024",199,Inactive,4,"July 7, 2025",Delivered
C2401,Male,Senior,Multan,"December 2, 2023",O6401,"November 11, 2023",Burger King,Pizza,Fast Food,2,$213.28,Cash,37,"June 18, 2025",163,Inactive,2,"August 14, 2025",Delivered
C3586,Female,Adult,Multan,"February 15, 2024",O7586,"November 11, 2023",Burger King,Pizza,Dessert,3,$128.78,Wallet,27,"August 26, 2024",389,Active,2,"September 19, 2024",Cancelled
C3738,Male,Adult,Peshawar,"February 25, 2024",O7738,"November 11, 2023",Burger King,Sandwich,Dessert,4,"$1,297.29",Cash,23,"May 8, 2025",125,Active,4,"August 23, 2024",Cancelled
C1968,Male,Adult,Karachi,"June 18, 2025",O5968,"November 12, 2023",Burger King,Burger,Fast Food,5,$955.89,Wallet,14,"January 16, 2025",184,Inactive,1,"March 25, 2025",Delayed
C2846,Female,Adult,Multan,"January 9, 2024",O6846,"November 12, 2023",Burger King,Pasta,Continental,4,$312.92,Cash,33,"March 1, 2025",215,Active,3,"April 14, 2025",Delivered
C4896,Female,Senior,Lahore,"February 3, 2024",O8896,"November 12, 2023",Burger King,Pasta,Dessert,1,"$1,397.19",Wallet,11,"November 11, 2024",486,Inactive,4,"April 28, 2025",Delivered
C1718,Female,Senior,Islamabad,"June 7, 2024",O5718,"November 12, 2023",Burger King,Pasta,Dessert,5,$190.01,Cash,37,"January 24, 2025",345,Inactive,2,"March 23, 2025",Delayed
C5714,Female,Senior,Karachi,"March 1, 2025",O9714,"November 13, 2023",Burger King,Pasta,Dessert,4,$597.23,Cash,33,"December 22, 2024",161,Inactive,5,"December 14, 2024",Delivered
C2456,Female,Senior,Peshawar,"January 1, 2025",O6456,"November 14, 2023",Burger King,Burger,Italian,1,$318.10,Cash,23,"July 13, 2025",44,Inactive,4,"May 4, 2025",Delivered
C5414,Female,Teenager,Karachi,"July 4, 2024",O9414,"November 14, 2023",Burger King,Burger,Fast Food,1,$147.64,Wallet,47,"July 1, 2025",327,Inactive,5,"June 16, 2025",Delayed
C4700,Male,Senior,Islamabad,"April 14, 2025",O8700,"November 16, 2023",Burger King,Fries,Italian,3,"$1,057.55",Cash,15,"June 10, 2025",379,Inactive,5,"October 21, 2024",Delayed
C4486,Other,Teenager,Multan,"July 10, 2025",O8486,"November 17, 2023",Burger King,Pasta,Italian,1,"$1,003.06",Cash,26,"July 24, 2025",294,Inactive,3,"April 17, 2025",Cancelled
C1741,Female,Adult,Islamabad,"June 9, 2024",O5741,"November 17, 2023",Burger King,Pasta,Fast Food,4,$430.06,Wallet,9,"November 30, 2024",189,Active,3,"December 26, 2024",Cancelled
C2724,Male,Adult,Islamabad,"May 15, 2024",O6724,"November 18, 2023",Burger King,Pasta,Chinese,2,$868.19,Wallet,5,"February 2, 2025",208,Active,3,"May 19, 2025",Cancelled
C2606,Other,Teenager,Islamabad,"May 31, 2025",O6606,"November 19, 2023",Burger King,Fries,Fast Food,1,$377.64,Wallet,47,"April 25, 2025",133,Inactive,5,"December 30, 2024",Delivered
C3643,Female,Senior,Karachi,"March 7, 2025",O7643,"November 22, 2023",Burger King,Fries,Chinese,2,"$1,321.53",Card,2,"May 24, 2025",198,Inactive,4,"June 20, 2025",Delivered
C6410,Female,Adult,Peshawar,"December 6, 2023",O10410,"November 23, 2023",Burger King,Burger,Italian,4,"$1,299.99",Cash,25,"June 29, 2025",453,Active,1,"July 15, 2025",Delayed
C3510,Male,Adult,Multan,"September 20, 2024",O7510,"November 23, 2023",Burger King,Pasta,Chinese,5,$210.48,Wallet,20,"March 12, 2025",51,Active,3,"March 27, 2025",Delivered
C4245,Female,Senior,Karachi,"September 5, 2023",O8245,"November 24, 2023",Burger King,Pasta,Fast Food,4,$363.52,Cash,21,"July 6, 2025",158,Inactive,2,"August 31, 2024",Delayed
C3123,Male,Adult,Islamabad,"December 21, 2024",O7123,"November 24, 2023",Burger King,Pasta,Fast Food,3,$524.96,Card,3,"March 30, 2025",395,Active,5,"August 24, 2024",Cancelled
C4865,Female,Senior,Peshawar,"December 21, 2024",O8865,"November 25, 2023",Burger King,Pizza,Chinese,5,"$1,283.93",Cash,37,"February 21, 2025",401,Inactive,3,"October 9, 2024",Cancelled
C3743,Male,Teenager,Lahore,"November 5, 2024",O7743,"November 25, 2023",Burger King,Sandwich,Fast Food,5,$208.60,Wallet,19,"April 29, 2025",181,Active,5,"December 12, 2024",Cancelled
C1256,Male,Adult,Multan,"October 10, 2023",O5256,"November 25, 2023",Burger King,Sandwich,Italian,1,$905.48,Cash,26,"September 24, 2024",168,Inactive,2,"May 22, 2025",Delayed
C4246,Male,Teenager,Peshawar,"May 8, 2024",O8246,"November 26, 2023",Burger King,Burger,Fast Food,3,$212.72,Cash,23,"October 12, 2024",364,Inactive,5,"August 7, 2025",Delayed
C6078,Female,Senior,Multan,"June 22, 2024",O10078,"November 26, 2023",Burger King,Sandwich,Italian,5,$888.96,Card,38,"January 11, 2025",468,Active,4,"May 15, 2025",Delivered
C4338,Male,Adult,Multan,"June 3, 2025",O8338,"November 28, 2023",Burger King,Pasta,Italian,2,$789.48,Card,50,"February 3, 2025",425,Inactive,1,"May 30, 2025",Delivered
C3298,Female,Adult,Karachi,"March 18, 2025",O7298,"November 28, 2023",Burger King,Sandwich,Dessert,3,"$1,370.22",Wallet,19,"November 17, 2024",134,Active,4,"February 15, 2025",Delivered
C6281,Male,Adult,Multan,"April 30, 2025",O10281,"November 28, 2023",Burger King,Burger,Continental,5,"$1,392.06",Cash,47,"August 27, 2024",213,Inactive,3,"January 12, 2025",Cancelled
C3976,Female,Senior,Lahore,"July 5, 2025",O7976,"November 29, 2023",Burger King,Pasta,Chinese,2,$817.75,Cash,9,"September 23, 2024",372,Active,4,"July 28, 2025",Cancelled
C3848,Other,Adult,Islamabad,"July 18, 2025",O7848,"December 1, 2023",Burger King,Pasta,Fast Food,2,$253.99,Card,12,"March 27, 2025",353,Inactive,1,"August 19, 2025",Delivered
C1170,Male,Teenager,Karachi,"August 3, 2024",O5170,"December 1, 2023",Burger King,Burger,Italian,5,$845.59,Cash,8,"April 28, 2025",146,Active,1,"November 29, 2024",Delivered
C1380,Other,Teenager,Lahore,"May 22, 2024",O5380,"December 2, 2023",Burger King,Pasta,Chinese,4,"$1,021.47",Card,6,"July 7, 2025",35,Inactive,2,"May 26, 2025",Cancelled
C4255,Other,Teenager,Multan,"September 15, 2023",O8255,"December 2, 2023",Burger King,Pasta,Chinese,3,$192.00,Card,43,"December 17, 2024",261,Inactive,4,"March 9, 2025",Cancelled
C5096,Male,Adult,Islamabad,"August 23, 2024",O9096,"December 2, 2023",Burger King,Burger,Continental,3,$369.14,Cash,48,"November 29, 2024",231,Inactive,1,"May 24, 2025",Delayed
C4794,Other,Adult,Multan,"August 15, 2025",O8794,"December 3, 2023",Burger King,Pizza,Dessert,1,$143.03,Card,32,"January 21, 2025",179,Active,5,"February 28, 2025",Cancelled
C5528,Male,Adult,Karachi,"December 6, 2023",O9528,"December 3, 2023",Burger King,Pasta,Italian,3,"$1,228.56",Cash,17,"May 15, 2025",458,Inactive,2,"May 20, 2025",Cancelled
C4258,Male,Senior,Multan,"March 27, 2025",O8258,"December 3, 2023",Burger King,Burger,Fast Food,3,"$1,049.62",Cash,48,"August 1, 2025",97,Active,1,"July 27, 2025",Delivered
C2681,Female,Teenager,Lahore,"March 2, 2024",O6681,"December 3, 2023",Burger King,Burger,Fast Food,3,$894.61,Card,5,"June 20, 2025",29,Active,1,"September 25, 2024",Delayed
C5442,Male,Teenager,Islamabad,"October 31, 2024",O9442,"December 4, 2023",Burger King,Sandwich,Continental,4,"$1,470.67",Wallet,4,"October 8, 2024",5,Active,2,"October 28, 2024",Cancelled
C3099,Other,Adult,Karachi,"June 3, 2024",O7099,"December 4, 2023",Burger King,Pasta,Fast Food,5,"$1,403.15",Wallet,18,"March 20, 2025",391,Inactive,5,"February 6, 2025",Delayed
C3653,Male,Senior,Lahore,"July 16, 2025",O7653,"December 4, 2023",Burger King,Sandwich,Italian,3,$235.82,Card,46,"July 24, 2025",222,Inactive,4,"March 2, 2025",Cancelled
C4263,Other,Teenager,Lahore,"August 28, 2024",O8263,"December 5, 2023",Burger King,Sandwich,Fast Food,2,$341.27,Wallet,23,"April 19, 2025",471,Inactive,3,"February 6, 2025",Delayed
C3901,Other,Senior,Karachi,"November 5, 2024",O7901,"December 5, 2023",Burger King,Burger,Fast Food,3,"$1,030.23",Card,27,"September 24, 2024",50,Active,1,"March 15, 2025",Delayed
C2576,Other,Teenager,Karachi,"December 21, 2023",O6576,"December 6, 2023",Burger King,Pasta,Italian,3,"$1,107.19",Wallet,33,"December 13, 2024",238,Active,2,"March 19, 2025",Delayed
C2463,Other,Teenager,Islamabad,"February 11, 2025",O6463,"December 8, 2023",Burger King,Sandwich,Italian,1,"$1,087.20",Wallet,48,"November 20, 2024",77,Active,4,"January 6, 2025",Delayed
C1056,Female,Adult,Lahore,"November 27, 2023",O5056,"December 8, 2023",Burger King,Pizza,Dessert,4,"$1,025.55",Wallet,26,"September 30, 2024",393,Active,3,"September 22, 2024",Cancelled
C3597,Other,Adult,Peshawar,"November 19, 2023",O7597,"December 8, 2023",Burger King,Fries,Dessert,3,$101.75,Cash,43,"January 29, 2025",140,Active,1,"June 9, 2025",Cancelled
C3352,Other,Adult,Karachi,"April 15, 2024",O7352,"December 10, 2023",Burger King,Fries,Dessert,5,"$1,131.60",Cash,4,"November 4, 2024",498,Inactive,5,"May 25, 2025",Delivered
C6852,Female,Adult,Multan,"June 17, 2025",O10852,"December 10, 2023",Burger King,Burger,Fast Food,5,$172.02,Card,20,"June 18, 2025",254,Active,3,"March 23, 2025",Cancelled
C2895,Other,Senior,Islamabad,"November 10, 2023",O6895,"December 10, 2023",Burger King,Fries,Fast Food,1,$714.28,Wallet,41,"October 14, 2024",444,Inactive,2,"July 14, 2025",Cancelled
C6459,Female,Senior,Peshawar,"January 2, 2024",O10459,"December 12, 2023",Burger King,Burger,Chinese,4,$960.55,Cash,19,"June 20, 2025",67,Inactive,5,"April 20, 2025",Delayed
C4074,Male,Adult,Karachi,"September 25, 2024",O8074,"December 13, 2023",Burger King,Pizza,Chinese,5,$597.89,Wallet,47,"January 29, 2025",104,Active,4,"May 31, 2025",Cancelled
C2202,Other,Teenager,Karachi,"January 12, 2025",O6202,"December 13, 2023",Burger King,Pasta,Continental,1,"$1,166.57",Card,41,"September 27, 2024",457,Active,3,"July 13, 2025",Delivered
C2156,Other,Adult,Lahore,"December 13, 2023",O6156,"December 14, 2023",Burger King,Pizza,Dessert,3,$666.56,Wallet,33,"October 21, 2024",141,Inactive,4,"October 23, 2024",Delayed
C4964,Other,Senior,Multan,"February 21, 2025",O8964,"December 14, 2023",Burger King,Fries,Italian,1,$733.10,Card,22,"June 17, 2025",226,Inactive,2,"July 16, 2025",Cancelled
C4928,Female,Senior,Karachi,"March 8, 2025",O8928,"December 14, 2023",Burger King,Pizza,Dessert,1,$978.87,Cash,42,"April 15, 2025",171,Inactive,5,"January 1, 2025",Delayed
C1469,Other,Adult,Lahore,"December 5, 2024",O5469,"December 14, 2023",Burger King,Pizza,Chinese,4,$493.28,Cash,9,"April 19, 2025",276,Active,1,"July 15, 2025",Delivered
C6509,Male,Senior,Karachi,"December 1, 2023",O10509,"December 15, 2023",Burger King,Pasta,Italian,1,"$1,263.39",Cash,40,"November 27, 2024",468,Inactive,5,"August 31, 2024",Delayed
C2432,Other,Senior,Lahore,"August 13, 2024",O6432,"December 16, 2023",Burger King,Pasta,Chinese,5,$567.93,Wallet,44,"December 24, 2024",342,Active,1,"July 23, 2025",Cancelled
C2100,Male,Teenager,Islamabad,"November 4, 2023",O6100,"December 17, 2023",Burger King,Sandwich,Dessert,3,$264.95,Wallet,21,"September 5, 2024",353,Inactive,4,"November 16, 2024",Delivered
C3366,Male,Teenager,Islamabad,"May 24, 2024",O7366,"December 18, 2023",Burger King,Fries,Continental,4,$219.96,Cash,37,"August 7, 2025",494,Inactive,1,"July 5, 2025",Delivered
C5720,Female,Senior,Islamabad,"July 16, 2025",O9720,"December 19, 2023",Burger King,Fries,Fast Food,5,"$1,024.33",Wallet,43,"November 7, 2024",424,Active,4,"January 18, 2025",Delivered
C6435,Female,Senior,Lahore,"July 17, 2025",O10435,"December 19, 2023",Burger King,Pasta,Fast Food,5,$241.36,Card,26,"July 2, 2025",321,Inactive,4,"August 22, 2024",Cancelled
C1341,Other,Teenager,Peshawar,"September 12, 2023",O5341,"December 20, 2023",Burger King,Pizza,Continental,3,$909.53,Wallet,29,"November 27, 2024",337,Active,4,"May 15, 2025",Cancelled
C2153,Female,Teenager,Peshawar,"April 26, 2024",O6153,"December 20, 2023",Burger King,Sandwich,Chinese,1,"$1,163.85",Card,4,"September 16, 2024",77,Inactive,3,"July 31, 2025",Delayed
C2517,Male,Adult,Peshawar,"January 16, 2025",O6517,"December 20, 2023",Burger King,Fries,Chinese,4,"$1,245.88",Card,12,"August 16, 2025",123,Inactive,1,"July 7, 2025",Delivered
C2470,Female,Teenager,Multan,"October 22, 2024",O6470,"December 21, 2023",Burger King,Pasta,Italian,4,"$1,180.47",Cash,15,"April 28, 2025",421,Inactive,5,"January 21, 2025",Delayed
C6227,Other,Teenager,Lahore,"October 4, 2023",O10227,"December 21, 2023",Burger King,Sandwich,Continental,2,"$1,237.08",Cash,26,"July 27, 2025",124,Active,5,"December 28, 2024",Delayed
C1018,Female,Adult,Islamabad,"January 31, 2025",O5018,"December 21, 2023",Burger King,Sandwich,Fast Food,2,$475.15,Card,1,"May 24, 2025",92,Inactive,1,"October 15, 2024",Cancelled
C5771,Other,Adult,Lahore,"October 11, 2024",O9771,"December 22, 2023",Burger King,Pasta,Italian,2,"$1,182.15",Wallet,37,"June 8, 2025",404,Inactive,1,"July 17, 2025",Cancelled
C1560,Female,Senior,Multan,"January 30, 2024",O5560,"December 22, 2023",Burger King,Burger,Dessert,4,$288.68,Card,15,"August 2, 2025",183,Active,2,"July 21, 2025",Delivered
C1836,Female,Adult,Karachi,"January 23, 2024",O5836,"December 22, 2023",Burger King,Pasta,Italian,3,$446.28,Card,31,"February 19, 2025",31,Inactive,3,"March 29, 2025",Cancelled
C1396,Male,Senior,Islamabad,"May 27, 2024",O5396,"December 23, 2023",Burger King,Pasta,Continental,5,$166.61,Wallet,32,"September 4, 2024",115,Active,3,"December 10, 2024",Delivered
C3577,Male,Senior,Lahore,"February 29, 2024",O7577,"December 23, 2023",Burger King,Sandwich,Chinese,3,$600.63,Wallet,44,"May 4, 2025",310,Active,4,"October 4, 2024",Delivered
C3785,Other,Senior,Lahore,"October 1, 2024",O7785,"December 23, 2023",Burger King,Pasta,Italian,4,"$1,403.53",Cash,11,"October 5, 2024",338,Inactive,4,"April 2, 2025",Delayed
C6053,Other,Adult,Peshawar,"May 22, 2025",O10053,"December 23, 2023",Burger King,Burger,Dessert,5,$899.38,Card,21,"June 2, 2025",301,Active,2,"January 2, 2025",Delivered
C1340,Female,Adult,Islamabad,"November 26, 2024",O5340,"December 24, 2023",Burger King,Pasta,Dessert,5,$723.24,Cash,43,"October 1, 2024",182,Active,1,"May 8, 2025",Delayed
C4669,Male,Adult,Karachi,"November 16, 2023",O8669,"December 24, 2023",Burger King,Sandwich,Continental,1,$819.69,Cash,30,"February 12, 2025",224,Active,5,"March 8, 2025",Cancelled
C5986,Other,Senior,Multan,"November 1, 2023",O9986,"December 24, 2023",Burger King,Sandwich,Chinese,4,"$1,484.58",Wallet,50,"April 24, 2025",183,Inactive,1,"November 29, 2024",Delayed
C1125,Female,Teenager,Islamabad,"July 12, 2025",O5125,"December 25, 2023",Burger King,Pizza,Italian,4,$146.36,Cash,29,"November 15, 2024",204,Active,3,"March 16, 2025",Delivered
C5852,Other,Adult,Karachi,"August 1, 2025",O9852,"December 25, 2023",Burger King,Pizza,Fast Food,2,$633.42,Wallet,9,"June 15, 2025",415,Inactive,5,"November 24, 2024",Cancelled
C5873,Female,Senior,Karachi,"March 31, 2025",O9873,"December 25, 2023",Burger King,Pasta,Italian,1,"$1,383.98",Wallet,1,"November 16, 2024",408,Active,1,"May 30, 2025",Delivered
C3205,Other,Senior,Peshawar,"March 24, 2024",O7205,"December 25, 2023",Burger King,Pizza,Chinese,2,$563.71,Wallet,33,"February 27, 2025",222,Active,2,"December 27, 2024",Delayed
C1610,Other,Adult,Peshawar,"July 24, 2024",O5610,"December 25, 2023",Burger King,Fries,Dessert,1,$655.19,Card,12,"October 30, 2024",159,Active,5,"May 27, 2025",Delivered
C2801,Male,Senior,Multan,"July 14, 2025",O6801,"December 26, 2023",Burger King,Pizza,Continental,3,$393.33,Card,36,"December 27, 2024",176,Inactive,1,"December 27, 2024",Cancelled
C4512,Female,Adult,Karachi,"December 20, 2024",O8512,"December 27, 2023",Burger King,Fries,Fast Food,4,"$1,489.93",Card,26,"April 2, 2025",413,Active,1,"July 8, 2025",Cancelled
C3700,Other,Teenager,Peshawar,"May 26, 2025",O7700,"December 27, 2023",Burger King,Burger,Chinese,3,$816.56,Card,15,"June 6, 2025",93,Active,2,"July 3, 2025",Delivered
C5038,Female,Teenager,Peshawar,"January 5, 2025",O9038,"December 27, 2023",Burger King,Burger,Chinese,5,"$1,051.90",Cash,15,"March 19, 2025",237,Active,4,"April 24, 2025",Delayed
C6300,Male,Senior,Islamabad,"December 1, 2023",O10300,"December 28, 2023",Burger King,Fries,Continental,5,$548.39,Card,13,"October 31, 2024",55,Inactive,1,"September 2, 2024",Delivered
C4716,Female,Adult,Islamabad,"July 10, 2024",O8716,"December 28, 2023",Burger King,Burger,Chinese,2,"$1,296.33",Wallet,46,"November 25, 2024",90,Inactive,3,"October 2, 2024",Delayed
C2021,Other,Teenager,Islamabad,"January 9, 2025",O6021,"December 28, 2023",Burger King,Burger,Dessert,2,$661.62,Wallet,50,"December 26, 2024",385,Inactive,1,"April 29, 2025",Delayed
C6207,Female,Senior,Peshawar,"April 11, 2024",O10207,"December 28, 2023",Burger King,Pizza,Italian,2,$548.12,Cash,41,"March 26, 2025",60,Active,3,"February 11, 2025",Delivered
C1620,Female,Teenager,Peshawar,"October 27, 2024",O5620,"December 28, 2023",Burger King,Fries,Dessert,3,"$1,015.17",Cash,16,"March 7, 2025",288,Inactive,3,"January 11, 2025",Delivered
C6425,Other,Teenager,Islamabad,"August 10, 2024",O10425,"December 29, 2023",Burger King,Burger,Continental,1,$297.24,Cash,2,"August 17, 2025",19,Active,1,"May 27, 2025",Delayed
C3472,Other,Senior,Peshawar,"January 1, 2024",O7472,"January 1, 2024",Burger King,Burger,Fast Food,2,"$1,054.88",Card,24,"August 11, 2025",404,Active,4,"April 5, 2025",Delivered
C1192,Female,Teenager,Islamabad,"July 28, 2024",O5192,"January 2, 2024",Burger King,Fries,Continental,1,$400.99,Wallet,22,"April 25, 2025",277,Inactive,1,"January 9, 2025",Delivered
C2619,Female,Senior,Karachi,"January 26, 2025",O6619,"January 2, 2024",Burger King,Sandwich,Fast Food,2,"$1,234.20",Wallet,21,"January 10, 2025",87,Inactive,2,"March 24, 2025",Delivered
C6971,Male,Senior,Peshawar,"February 21, 2024",O10971,"January 2, 2024",Burger King,Sandwich,Italian,5,"$1,021.33",Wallet,45,"June 23, 2025",271,Active,1,"March 16, 2025",Cancelled
C4476,Male,Adult,Lahore,"December 29, 2023",O8476,"January 3, 2024",Burger King,Pizza,Italian,5,"$1,103.19",Cash,10,"March 12, 2025",443,Inactive,1,"February 20, 2025",Delivered
C5083,Other,Adult,Lahore,"December 12, 2023",O9083,"January 3, 2024",Burger King,Pasta,Chinese,3,"$1,185.23",Wallet,26,"February 2, 2025",70,Inactive,3,"September 24, 2024",Delivered
C2473,Male,Teenager,Karachi,"August 21, 2024",O6473,"January 3, 2024",Burger King,Fries,Fast Food,4,$218.00,Card,44,"April 24, 2025",411,Active,5,"November 22, 2024",Delayed
C6124,Male,Adult,Peshawar,"April 30, 2024",O10124,"January 4, 2024",Burger King,Burger,Continental,5,$939.58,Card,33,"February 10, 2025",129,Inactive,2,"May 19, 2025",Cancelled
C3478,Male,Teenager,Peshawar,"May 8, 2024",O7478,"January 5, 2024",Burger King,Fries,Italian,3,$747.58,Wallet,16,"October 9, 2024",290,Active,3,"July 9, 2025",Delivered
C5951,Male,Adult,Islamabad,"September 26, 2023",O9951,"January 5, 2024",Burger King,Fries,Chinese,5,$422.11,Cash,38,"March 10, 2025",85,Inactive,4,"January 29, 2025",Cancelled
C4624,Other,Teenager,Lahore,"March 31, 2024",O8624,"January 5, 2024",Burger King,Pasta,Fast Food,2,$210.39,Card,44,"November 23, 2024",151,Inactive,3,"October 11, 2024",Cancelled
C1633,Other,Adult,Multan,"July 19, 2024",O5633,"January 7, 2024",Burger King,Fries,Continental,5,$598.24,Cash,49,"July 27, 2025",8,Inactive,4,"July 19, 2025",Delivered
C3842,Other,Teenager,Karachi,"August 31, 2024",O7842,"January 9, 2024",Burger King,Pasta,Fast Food,5,"$1,433.75",Cash,41,"September 5, 2024",233,Active,1,"November 12, 2024",Delivered
C3801,Female,Teenager,Peshawar,"September 5, 2024",O7801,"January 9, 2024",Burger King,Pizza,Dessert,2,$351.29,Cash,31,"April 12, 2025",167,Inactive,2,"January 24, 2025",Delivered
C1810,Female,Adult,Islamabad,"December 4, 2024",O5810,"January 9, 2024",Burger King,Sandwich,Dessert,4,$808.74,Card,26,"April 9, 2025",80,Active,5,"May 2, 2025",Delivered
C2704,Female,Senior,Multan,"August 7, 2024",O6704,"January 14, 2024",Burger King,Pizza,Italian,2,$721.24,Wallet,14,"October 8, 2024",156,Active,2,"June 3, 2025",Cancelled
C2350,Male,Adult,Multan,"November 26, 2024",O6350,"January 15, 2024",Burger King,Fries,Fast Food,2,"$1,455.41",Wallet,19,"March 20, 2025",451,Active,3,"May 5, 2025",Delivered
